Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
3QF4IWJX,conferencePaper,2019,"Tokumoto, Susumu; Takayama, Kuniharu",PHANTA: Diversified Test Code Quality Measurement for Modern Software Development,Proceedings of the 34th IEEE/ACM International Conference on Automated Software Engineering,978-1-72812-508-4,,10.1109/ASE.2019.00138,https://doi.org/10.1109/ASE.2019.00138,"Test code is becoming more essential to the modern software development process. However, practitioners often pay inadequate attention to key aspects of test code quality, such as bug detectability, maintainability and speed. Existing tools also typically report a single test code quality measure, such as code coverage, rather than a diversified set of metrics. To measure and visualize quality of test code in a comprehensive fashion, we developed an integrated test code analysis tool called Phanta. In this show case, we posit that the enhancement of test code quality is key to modernizing software development, and show how Phanta's techniques measure the quality using mutation analysis, test code clone detection, and so on. Further, we present an industrial case study where Phanta was applied to analyze test code in a real Fujitsu project, and share lessons learned from the case study.",2019,2022-10-16 23:12:59,2022-10-16 23:12:59,,1206–1207,,,,,,,ASE '19,,,,IEEE Press,,,,,,,,,"event-place: San Diego, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYIJVFYN,conferencePaper,2019,"Babur, Önder; Stephan, Matthew",MoCoP: Towards a Model Clone Portal,Proceedings of the 11th International Workshop on Modelling in Software Engineerings,,,10.1109/MiSE.2019.00019,https://doi.org/10.1109/MiSE.2019.00019,"Widespread and mature practice of model-driven engineering is leading to a growing number of modeling artifacts and challenges in their management. Model clone detection (MCD) is an important approach for managing and maintaining modeling artifacts. While its counterpart in traditional source code development, code clone detection, is enjoying popularity and more than two decades of development, MCD is still in its infancy in terms of research and tooling. We aim to develop a portal for model clone detection, MoCoP, as a central hub to mitigate adoption barriers and foster MCD research. In this short paper, we present our vision for MoCoP and its features and goals. We discuss MoCoP's key components that we plan on realizing in the short term including public tooling, curated data sets, and a body of MCD knowledge. Our longer term goals include a dedicated service-oriented infrastructure, contests, and forums. We believe MoCoP will strengthen MCD research, tooling, and the community, which in turn will lead to better quality, maintenance, and scalability for model-driven engineering practices.",2019,2022-10-16 23:12:59,2022-10-16 23:12:59,,78–81,,,,,,,MiSE '19,,,,IEEE Press,,,,,,,,,"event-place: Montreal, Quebec, Canada",,,,software maintenance; model analytics; model clone detection; model management; model repositories; model-driven engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUY2BC26,conferencePaper,2019,"Mostaeen, Golam; Svajlenko, Jeffrey; Roy, Banani; Roy, Chanchal K.; Schneider, Kevin A.",CloneCognition: Machine Learning Based Code Clone Validation Tool,Proceedings of the 2019 27th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering,978-1-4503-5572-8,,10.1145/3338906.3341182,https://doi.org/10.1145/3338906.3341182,"A code clone is a pair of similar code fragments, within or between software systems. To detect each possible clone pair from a software system while handling the complex code structures, the clone detection tools undergo a lot of generalization of the original source codes. The generalization often results in returning code fragments that are only coincidentally similar and not considered clones by users, and hence requires manual validation of the reported possible clones by users which is often both time-consuming and challenging. In this paper, we propose a machine learning based tool 'CloneCognition' (Open Source Codes: https://github.com/pseudoPixels/CloneCognition ; Video Demonstration: https://www.youtube.com/watch?v=KYQjmdr8rsw) to automate the laborious manual validation process. The tool runs on top of any code clone detection tools to facilitate the clone validation process. The tool shows promising clone classification performance with an accuracy of up to 87.4%. The tool also exhibits significant improvement in the results when compared with state-of-the-art techniques for code clone validation.",2019,2022-10-16 23:12:59,2022-10-16 23:12:59,,1105–1109,,,,,,,ESEC/FSE 2019,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Tallinn, Estonia",,,,Machine Learning; Artificial Neural Network; Clone Management; Code Clones; Validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZGQYYZMG,conferencePaper,2022,"Wang, Deze; Jia, Zhouyang; Li, Shanshan; Yu, Yue; Xiong, Yun; Dong, Wei; Liao, Xiangke",Bridging Pre-Trained Models and Downstream Tasks for Source Code Understanding,Proceedings of the 44th International Conference on Software Engineering,978-1-4503-9221-1,,10.1145/3510003.3510062,https://doi.org/10.1145/3510003.3510062,"With the great success of pre-trained models, the pretrain-then-finetune paradigm has been widely adopted on downstream tasks for source code understanding. However, compared to costly training a large-scale model from scratch, how to effectively adapt pre-trained models to a new task has not been fully explored. In this paper, we propose an approach to bridge pre-trained models and code-related tasks. We exploit semantic-preserving transformation to enrich downstream data diversity, and help pre-trained models learn semantic features invariant to these semantically equivalent transformations. Further, we introduce curriculum learning to organize the transformed data in an easy-to-hard manner to fine-tune existing pre-trained models.We apply our approach to a range of pre-trained models, and they significantly outperform the state-of-the-art models on tasks for source code understanding, such as algorithm classification, code clone detection, and code search. Our experiments even show that without heavy pre-training on code data, natural language pre-trained model RoBERTa fine-tuned with our lightweight approach could outperform or rival existing code pre-trained models fine-tuned on the above tasks, such as CodeBERT and GraphCodeBERT. This finding suggests that there is still much room for improvement in code pre-trained models.",2022,2022-10-16 23:12:59,2022-10-16 23:12:59,,287–298,,,,,,,ICSE '22,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Pittsburgh, Pennsylvania",,,,curriculum learning; data augmentation; fine-tuning; test-time augmentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN7MZVA6,journalArticle,2022,"Zhang, Huangzhao; Fu, Zhiyi; Li, Ge; Ma, Lei; Zhao, Zhehao; Yang, Hua’an; Sun, Yizhe; Liu, Yang; Jin, Zhi","Towards Robustness of Deep Program Processing Models—Detection, Estimation, and Enhancement",ACM Trans. Softw. Eng. Methodol.,,1049-331X,10.1145/3511887,https://doi.org/10.1145/3511887,"Deep learning (DL) has recently been widely applied to diverse source code processing tasks in the software engineering (SE) community, which achieves competitive performance (e.g., accuracy). However, the robustness, which requires the model to produce consistent decisions given minorly perturbed code inputs, still lacks systematic investigation as an important quality indicator. This article initiates an early step and proposes a framework CARROT for robustness detection, measurement, and enhancement of DL models for source code processing. We first propose an optimization-based attack technique CARROTA to generate valid adversarial source code examples effectively and efficiently. Based on this, we define the robustness metrics and propose robustness measurement toolkit CARROTM, which employs the worst-case performance approximation under the allowable perturbations. We further propose to improve the robustness of the DL models by adversarial training (CARROTT) with our proposed attack techniques. Our in-depth evaluations on three source code processing tasks (i.e., functionality classification, code clone detection, defect prediction) containing more than 3 million lines of code and the classic or SOTA DL models, including GRU, LSTM, ASTNN, LSCNN, TBCNN, CodeBERT, and CDLH, demonstrate the usefulness of our techniques for ❶ effective and efficient adversarial example detection, ❷ tight robustness estimation, and ❸ effective robustness enhancement.",2022-04,2022-10-16 23:12:59,2022-10-16 23:12:59,,,,3.0,31.0,,,,,,,,,,,,,,,,,"Place: New York, NY, USA Publisher: Association for Computing Machinery",,,,adversarial attack; big code; robustness enhancement; Source code processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRHDMY6V,conferencePaper,2021,"Vagavolu, Dheeraj; Swarna, Karthik Chandra; Chimalakonda, Sridhar",A Mocktail of Source Code Representations,Proceedings of the 36th IEEE/ACM International Conference on Automated Software Engineering,978-1-66540-337-5,,10.1109/ASE51524.2021.9678551,https://doi.org/10.1109/ASE51524.2021.9678551,"Efficient representation of source code is essential for various software engineering tasks such as code classification and code clone detection. Most recent approaches for representing source code still use AST and do not leverage semantic graphs such as CFG and PDG. One effective technique for representing source code involves extracting paths from the AST and using a learning model to capture program properties. Code2vec is one such path-based approach that uses an attention-based neural network to learn code embeddings which can then be used for various downstream tasks. However, this approach uses only AST and does not leverage CFG and PDG. Even though an integrated graph approach (Code Property Graph) exists for representing source code, it has only been explored in the domain of software security. Moreover, it does not leverage the paths from the individual graphs. Our idea is to extend the path-based approach code2vec to include the semantic graphs CFG and PDG with AST, which is largely unexplored in software engineering. We evaluate our approach on the task of MethodNaming using a C dataset of 730K methods collected from GitHub. In comparison to code2vec, our approach improves the F1 score by 11% on the full dataset and up to 100% with individual projects. We show that semantic features from the CFG and PDG paths drastically improve the performance of the software engineering tasks. We envision that looking at a mocktail of source code representations for various software engineering tasks can lay the foundation for a new line of research and a re-haul of existing research.",2021,2022-10-16 23:12:59,2022-10-16 23:12:59,,1296–1300,,,,,,,ASE '21,,,,IEEE Press,,,,,,,,,"event-place: Melbourne, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58E6PLL6,conferencePaper,2020,"Gholamian, Sina; Ward, Paul A. S.",Logging Statements' Prediction Based on Source Code Clones,Proceedings of the 35th Annual ACM Symposium on Applied Computing,978-1-4503-6866-7,,10.1145/3341105.3373845,https://doi.org/10.1145/3341105.3373845,"Log files are widely used to record runtime information of software systems, such as the time-stamp of an event, the unique ID of the source of the log, and a part of the state of task execution. The rich information of logs enables system operators to monitor the runtime behaviors of their systems and further track down system problems in production settings. Although logs are useful, there exists a trade-off between their benefit and cost, and it is a crucial problem to optimize the location and content of log messages in the source code, i.e., ""where and what to log?""Prior research has analyzed logging statements in the source code and proposed ways to predict and suggest the location of log statements in order to partially automate log statement addition to the source code. However, there are gaps and unsolved problems in the literature to fully automate the logging process. Thus, in this research, we perform an experimental study on open-source Java projects and apply code-clone detection methods for log statements' prediction. Our work demonstrates the feasibility of logging automation by predicting the location of a log point in a code snippet based on the existence of a logging statement in its corresponding code clone pair. We propose a Log-Aware Code-Clone Detector (LACC) which achieves a higher accuracy of log prediction when compared to state-of-the-art general-purpose clone detectors. Our analysis shows that 98% of clone snippets match in their logging behavior, and LACC can predict the location of logging statements by the accuracy of 90+% for Apache Java projects.",2020,2022-10-16 23:12:59,2022-10-16 23:12:59,,82–91,,,,,,,SAC '20,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Brno, Czech Republic",,,,software engineering; code clones; automation; logging statement; source code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R4YAN5AR,conferencePaper,2022,"Schulze, Sandro; Krüger, Jacob; Wünsche, Johannes",Towards Developer Support for Merging Forked Test Cases,Proceedings of the 26th ACM International Systems and Software Product Line Conference - Volume A,978-1-4503-9443-7,,10.1145/3546932.3547002,https://doi.org/10.1145/3546932.3547002,"Developers rely on branching and forking mechanisms of modern versioning systems to evolve and maintain their software systems. As a result, systems often exist in the form of various short-living or even long-living (i.e., clone &amp; own development) variants. Such variants may have to be merged with the main system or other variants, for instance, to propagate features or bug fixes. Within such merging processes, test cases are highly interesting, since they allow to improve the test coverage and hopefully the reliability of the system (e.g., by merging missing tests and bug fixes in test code). However, as all source code, test cases may evolve independently between two or more variants, which makes it non-trivial to decide what changes of the test cases are relevant for the merging. For instance, some test cases in one variant may be irrelevant in another variant (e.g., because the feature shall not be propagated) or may subsume existing test cases. In this paper, we propose a technique that allows for a fine-grained comparison of test cases to support developers in deciding whether and how to merge these. Precisely, inspired by code-clone detection, we use abstract syntax trees to decide on the relations between test cases of different variants. We evaluate the applicability of our technique qualitatively on five open-source systems written in Java (e.g., JUnit 5, Guava). Our insights into the merge potential of 50 pull requests with test cases from these systems indicate that our technique can support the comprehension of differences in variants' test cases, and also highlight future research opportunities.",2022,2022-10-16 23:12:59,2022-10-16 23:12:59,,131–141,,,,,,,SPLC '22,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Graz, Austria",,,,feature forks; merging; test cases; variant-rich systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5UB7A8VE,conferencePaper,2022,"Li, Zongjie; Ma, Pingchuan; Wang, Huaijin; Wang, Shuai; Tang, Qiyi; Nie, Sen; Wu, Shi",Unleashing the Power of Compiler Intermediate Representation to Enhance Neural Program Embeddings,Proceedings of the 44th International Conference on Software Engineering,978-1-4503-9221-1,,10.1145/3510003.3510217,https://doi.org/10.1145/3510003.3510217,"Neural program embeddings have demonstrated considerable promise in a range of program analysis tasks, including clone identification, program repair, code completion, and program synthesis. However, most existing methods generate neural program embeddings directly from the program source codes, by learning from features such as tokens, abstract syntax trees, and control flow graphs.This paper takes a fresh look at how to improve program embeddings by leveraging compiler intermediate representation (IR). We first demonstrate simple yet highly effective methods for enhancing embedding quality by training embedding models alongside source code and LLVM IR generated by default optimization levels (e.g., -O2). We then introduce IRGen, a framework based on genetic algorithms (GA), to identify (near-)optimal sequences of optimization flags that can significantly improve embedding quality.We use IRGen to find optimal sequences of LLVM optimization flags by performing GA on source code datasets. We then extend a popular code embedding model, CodeCMR, by adding a new objective based on triplet loss to enable a joint learning over source code and LLVM IR. We benchmark the quality of embedding using a representative downstream application, code clone detection. When CodeCMR was trained with source code and LLVM IRs optimized by findings of IRGen, the embedding quality was significantly improved, outperforming the state-of-the-art model, CodeBERT, which was trained only with source code. Our augmented CodeCMR also outperformed CodeCMR trained over source code and IR optimized with default optimization levels. We investigate the properties of optimization flags that increase embedding quality, demonstrate IRGen's generalization in boosting other embedding models, and establish IRGen's use in settings with extremely limited training data. Our research and findings demonstrate that a straightforward addition to modern neural code embedding models can provide a highly effective enhancement.",2022,2022-10-16 23:12:59,2022-10-16 23:12:59,,2253–2265,,,,,,,ICSE '22,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,,,"event-place: Pittsburgh, Pennsylvania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAIYH2PZ,journalArticle,2021,"Keller, Patrick; Kaboré, Abdoul Kader; Plein, Laura; Klein, Jacques; Le Traon, Yves; Bissyandé, Tegawendé F.",What You See is What It Means! Semantic Representation Learning of Code Based on Visualization and Transfer Learning,ACM Trans. Softw. Eng. Methodol.,,1049-331X,10.1145/3485135,https://doi.org/10.1145/3485135,"Recent successes in training word embeddings for Natural Language Processing (NLP) tasks have encouraged a wave of research on representation learning for source code, which builds on similar NLP methods. The overall objective is then to produce code embeddings that capture the maximum of program semantics. State-of-the-art approaches invariably rely on a syntactic representation (i.e., raw lexical tokens, abstract syntax trees, or intermediate representation tokens) to generate embeddings, which are criticized in the literature as non-robust or non-generalizable. In this work, we investigate a novel embedding approach based on the intuition that source code has visual patterns of semantics. We further use these patterns to address the outstanding challenge of identifying semantic code clones. We propose the WySiWiM&nbsp;(‘‘What You See Is What It Means”) approach where visual representations of source code are fed into powerful pre-trained image classification neural networks from the field of computer vision to benefit from the practical advantages of transfer learning. We evaluate the proposed embedding approach on the task of vulnerable code prediction in source code and on two variations of the task of semantic code clone identification: code clone detection (a binary classification problem), and code classification (a multi-classification problem). We show with experiments on the BigCloneBench (Java), Open Judge (C) that although simple, our WySiWiM &nbsp;approach performs as effectively as state-of-the-art approaches such as ASTNN or TBCNN. We also showed with data from NVD and SARD that WySiWiM &nbsp;representation can be used to learn a vulnerable code detector with reasonable performance (accuracy ∼90%). We further explore the influence of different steps in our approach, such as the choice of visual representations or the classification algorithm, to eventually discuss the promises and limitations of this research direction.",2021-12,2022-10-16 23:12:59,2022-10-16 23:12:59,,,,2.0,31.0,,,,,,,,,,,,,,,,,"Place: New York, NY, USA Publisher: Association for Computing Machinery",,,,Semantic clones; embedding; representation learning; visual representation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
